DriverNumber,LapTime,SpeedST,Compound,TyreLife,Team,TrackTemp,Rainfall,WindSpeed,RoundNumber,FuelLevel,QualiBest,Target
10,101.496,301.0,MEDIUM,25.0,Alpine,45.8,False,3.3,19,31.0,92.51,1.0971354448167765
12,100.936,308.0,MEDIUM,25.0,Mercedes,45.8,False,3.3,19,31.0,92.51,1.0910820451843044
14,100.823,307.0,MEDIUM,26.0,Aston Martin,45.8,False,2.5,19,31.0,92.51,1.089860555615609
16,99.125,306.0,MEDIUM,3.0,Ferrari,45.8,False,2.5,19,31.0,92.51,1.0715057831585775
18,101.258,305.0,SOFT,25.0,Aston Martin,45.8,False,3.3,19,31.0,92.51,1.0945627499729758
22,100.793,309.0,MEDIUM,25.0,Red Bull Racing,45.8,False,2.5,19,31.0,92.51,1.0895362663495838
23,100.678,309.0,MEDIUM,18.0,Williams,45.8,False,3.3,19,31.0,92.51,1.0882931574964867
27,100.865,306.0,MEDIUM,25.0,Kick Sauber,45.8,False,2.5,19,31.0,92.51,1.0903145605880444
30,101.16,296.0,MEDIUM,25.0,Racing Bulls,45.8,False,2.5,19,31.0,92.51,1.0935034050372932
43,101.637,305.0,MEDIUM,25.0,Alpine,45.8,False,3.3,19,31.0,92.51,1.0986596043670953
44,100.64,306.0,MEDIUM,25.0,Ferrari,45.8,False,2.5,19,31.0,92.51,1.0878823910928548
63,100.488,304.0,MEDIUM,25.0,Mercedes,45.8,False,2.5,19,31.0,92.51,1.0862393254783267
81,100.638,306.0,MEDIUM,25.0,McLaren,45.8,False,2.5,19,31.0,92.51,1.0878607718084532
87,100.731,307.0,MEDIUM,25.0,Haas F1 Team,45.8,False,2.5,19,31.0,92.51,1.0888660685331315
1,99.928,307.0,MEDIUM,26.0,Red Bull Racing,45.8,False,3.3,19,30.0,92.51,1.0801859258458544
4,99.902,302.0,MEDIUM,26.0,McLaren,45.7,False,4.9,19,30.0,92.51,1.0799048751486324
5,101.217,304.0,MEDIUM,12.0,Kick Sauber,45.7,False,4.9,19,30.0,92.51,1.0941195546427414
6,101.438,303.0,HARD,26.0,Racing Bulls,45.7,False,4.9,19,30.0,92.51,1.0965084855691276
10,101.643,299.0,MEDIUM,26.0,Alpine,45.7,False,4.9,19,30.0,92.51,1.0987244622203005
12,100.622,306.0,MEDIUM,26.0,Mercedes,45.7,False,4.9,19,30.0,92.51,1.0876878175332396
14,101.402,304.0,MEDIUM,27.0,Aston Martin,45.7,False,4.9,19,30.0,92.51,1.0961193384498973
16,99.245,329.0,MEDIUM,4.0,Ferrari,45.7,False,4.9,19,30.0,92.51,1.0728029402226786
18,101.404,304.0,SOFT,26.0,Aston Martin,45.7,False,4.9,19,30.0,92.51,1.0961409577342989
22,100.986,305.0,MEDIUM,26.0,Red Bull Racing,45.7,False,4.9,19,30.0,92.51,1.0916225272943465
23,101.066,332.0,MEDIUM,19.0,Williams,45.7,False,4.9,19,30.0,92.51,1.092487298670414
27,102.105,288.0,MEDIUM,26.0,Kick Sauber,45.7,False,4.9,19,30.0,92.51,1.10371851691709
30,101.074,294.0,MEDIUM,26.0,Racing Bulls,45.7,False,4.9,19,30.0,92.51,1.0925737758080207
31,99.768,300.0,MEDIUM,2.0,Haas F1 Team,45.6,False,4.8,19,30.0,92.51,1.0784563830937195
43,102.625,305.0,MEDIUM,26.0,Alpine,45.7,False,4.9,19,30.0,92.51,1.1093395308615284
44,100.474,305.0,MEDIUM,26.0,Ferrari,45.7,False,4.9,19,30.0,92.51,1.086087990487515
63,100.546,303.0,MEDIUM,26.0,Mercedes,45.7,False,4.9,19,30.0,92.51,1.0868662847259756
81,100.74,303.0,MEDIUM,26.0,McLaren,45.7,False,4.9,19,30.0,92.51,1.088963355312939
87,100.874,310.0,MEDIUM,26.0,Haas F1 Team,45.7,False,4.9,19,30.0,92.51,1.090411847367852
1,100.128,307.0,MEDIUM,27.0,Red Bull Racing,45.6,False,4.8,19,29.0,92.51,1.082347854286023
4,99.784,304.0,MEDIUM,27.0,McLaren,45.6,False,4.8,19,29.0,92.51,1.078629337368933
5,100.869,310.0,MEDIUM,13.0,Kick Sauber,45.6,False,2.5,19,29.0,92.51,1.0903577991568478
6,101.572,303.0,HARD,27.0,Racing Bulls,45.6,False,2.5,19,29.0,92.51,1.0979569776240405
12,101.03,309.0,MEDIUM,27.0,Mercedes,45.6,False,2.5,19,29.0,92.51,1.0920981515511836
14,101.154,304.0,MEDIUM,28.0,Aston Martin,45.6,False,2.5,19,29.0,92.51,1.0934385471840882
16,99.427,307.0,MEDIUM,5.0,Ferrari,45.6,False,2.5,19,29.0,92.51,1.074770295103232
18,101.5,305.0,SOFT,27.0,Aston Martin,45.6,False,2.5,19,29.0,92.51,1.09717868338558
22,100.96,306.0,MEDIUM,27.0,Red Bull Racing,45.6,False,2.5,19,29.0,92.51,1.0913414765971245
23,100.435,305.0,MEDIUM,20.0,Williams,45.6,False,2.5,19,29.0,92.51,1.0856664144416819
27,100.585,303.0,MEDIUM,27.0,Kick Sauber,45.6,False,2.5,19,29.0,92.51,1.0872878607718084
30,101.096,294.0,MEDIUM,27.0,Racing Bulls,45.6,False,2.5,19,29.0,92.51,1.0928115879364393
31,99.732,306.0,MEDIUM,3.0,Haas F1 Team,45.6,False,2.5,19,29.0,92.51,1.0780672359744892
43,101.68,308.0,MEDIUM,27.0,Alpine,45.6,False,2.5,19,29.0,92.51,1.0991244189817317
44,100.254,306.0,MEDIUM,27.0,Ferrari,45.6,False,4.8,19,29.0,92.51,1.0837098692033293
63,100.459,305.0,MEDIUM,27.0,Mercedes,45.6,False,4.8,19,29.0,92.51,1.0859258458545022
81,100.816,304.0,MEDIUM,27.0,McLaren,45.6,False,4.8,19,29.0,92.51,1.0897848881202032
87,100.855,307.0,MEDIUM,27.0,Haas F1 Team,45.6,False,2.5,19,29.0,92.51,1.090206464166036
1,100.013,308.0,MEDIUM,28.0,Red Bull Racing,45.5,False,2.6,19,28.0,92.51,1.0811047454329261
4,99.657,304.0,MEDIUM,28.0,McLaren,45.5,False,2.6,19,28.0,92.51,1.0772565128094258
5,100.935,325.0,MEDIUM,14.0,Kick Sauber,45.4,False,3.0,19,28.0,92.51,1.0910712355421035
12,100.268,308.0,MEDIUM,28.0,Mercedes,45.4,False,3.0,19,28.0,92.51,1.0838612041941411
14,101.143,303.0,MEDIUM,29.0,Aston Martin,45.5,False,2.6,19,28.0,92.51,1.093319641119879
16,99.024,330.0,MEDIUM,6.0,Ferrari,45.5,False,2.6,19,28.0,92.51,1.0704140092962922
22,101.186,304.0,MEDIUM,28.0,Red Bull Racing,45.5,False,2.6,19,28.0,92.51,1.093784455734515
23,100.263,311.0,MEDIUM,21.0,Williams,45.4,False,3.0,19,28.0,92.51,1.083807155983137
27,100.33,302.0,MEDIUM,28.0,Kick Sauber,45.5,False,2.6,19,28.0,92.51,1.0845314020105934
30,101.088,300.0,MEDIUM,28.0,Racing Bulls,45.4,False,3.0,19,28.0,92.51,1.0927251107988325
31,99.433,305.0,MEDIUM,4.0,Haas F1 Team,45.4,False,3.0,19,28.0,92.51,1.074835152956437
43,101.41,306.0,MEDIUM,28.0,Alpine,45.4,False,3.0,19,28.0,92.51,1.0962058155875039
44,100.291,304.0,MEDIUM,28.0,Ferrari,45.5,False,2.6,19,28.0,92.51,1.0841098259647606
63,100.499,308.0,MEDIUM,28.0,Mercedes,45.5,False,2.6,19,28.0,92.51,1.0863582315425357
81,100.668,303.0,MEDIUM,28.0,McLaren,45.5,False,2.6,19,28.0,92.51,1.0881850610744785
87,101.717,293.0,MEDIUM,28.0,Haas F1 Team,45.5,False,2.6,19,28.0,92.51,1.0995243757431628
1,99.876,309.0,MEDIUM,29.0,Red Bull Racing,45.4,False,3.0,19,27.0,92.51,1.0796238244514107
4,99.549,304.0,MEDIUM,29.0,McLaren,45.4,False,2.3,19,27.0,92.51,1.076089071451735
5,100.33,302.0,MEDIUM,15.0,Kick Sauber,45.4,False,2.3,19,27.0,92.51,1.0845314020105934
10,100.35,298.0,SOFT,4.0,Alpine,45.8,False,1.5,19,27.0,92.51,1.0847475948546101
12,100.15,308.0,MEDIUM,29.0,Mercedes,45.4,False,2.3,19,27.0,92.51,1.0825856664144418
14,101.111,308.0,MEDIUM,30.0,Aston Martin,45.4,False,2.3,19,27.0,92.51,1.092973732569452
16,99.823,330.0,MEDIUM,7.0,Ferrari,45.4,False,2.3,19,27.0,92.51,1.0790509134147659
23,100.167,311.0,MEDIUM,22.0,Williams,45.4,False,2.3,19,27.0,92.51,1.082769430331856
27,100.329,307.0,MEDIUM,29.0,Kick Sauber,45.4,False,2.3,19,27.0,92.51,1.0845205923683925
30,101.079,299.0,MEDIUM,29.0,Racing Bulls,45.4,False,2.3,19,27.0,92.51,1.0926278240190248
31,99.588,302.0,MEDIUM,5.0,Haas F1 Team,45.8,False,1.5,19,27.0,92.51,1.0765106474975676
43,101.054,307.0,MEDIUM,29.0,Alpine,45.4,False,2.3,19,27.0,92.51,1.0923575829640038
44,100.032,307.0,MEDIUM,29.0,Ferrari,45.4,False,2.3,19,27.0,92.51,1.0813101286347422
63,100.631,310.0,MEDIUM,29.0,Mercedes,45.4,False,2.3,19,27.0,92.51,1.087785104313047
81,100.76,305.0,MEDIUM,29.0,McLaren,45.4,False,2.3,19,27.0,92.51,1.089179548156956
87,101.086,309.0,MEDIUM,29.0,Haas F1 Team,45.4,False,2.3,19,27.0,92.51,1.0927034915144307
1,100.013,309.0,MEDIUM,30.0,Red Bull Racing,45.8,False,1.5,19,26.0,92.51,1.0811047454329261
4,99.624,306.0,MEDIUM,30.0,McLaren,45.8,False,1.5,19,26.0,92.51,1.076899794616798
5,100.514,305.0,MEDIUM,16.0,Kick Sauber,45.8,False,1.0,19,26.0,92.51,1.0865203761755484
6,100.318,300.0,SOFT,2.0,Racing Bulls,45.8,False,1.0,19,26.0,92.51,1.0844016863041832
10,99.27,299.0,SOFT,5.0,Alpine,45.8,False,1.0,19,26.0,92.51,1.0730731812776997
12,100.49,307.0,MEDIUM,30.0,Mercedes,45.8,False,1.0,19,26.0,92.51,1.0862609447627283
16,98.643,305.0,MEDIUM,8.0,Ferrari,45.8,False,1.0,19,26.0,92.51,1.066295535617771
18,99.859,302.0,MEDIUM,3.0,Aston Martin,45.8,False,1.0,19,26.0,92.51,1.0794400605339962
23,100.086,310.0,MEDIUM,23.0,Williams,45.8,False,1.0,19,26.0,92.51,1.0818938493135877
27,99.81,306.0,MEDIUM,30.0,Kick Sauber,45.8,False,1.0,19,26.0,92.51,1.078910388066155
31,99.444,303.0,MEDIUM,6.0,Haas F1 Team,45.8,False,1.0,19,26.0,92.51,1.0749540590206463
43,101.156,306.0,MEDIUM,30.0,Alpine,45.8,False,1.0,19,26.0,92.51,1.09346016646849
44,100.663,305.0,MEDIUM,30.0,Ferrari,45.8,False,1.5,19,26.0,92.51,1.088131012863474
63,100.988,310.0,MEDIUM,30.0,Mercedes,45.8,False,1.5,19,26.0,92.51,1.091644146578748
1,100.054,308.0,MEDIUM,31.0,Red Bull Racing,45.8,False,1.2,19,25.0,92.51,1.0815479407631607
4,100.121,306.0,MEDIUM,31.0,McLaren,45.8,False,1.2,19,25.0,92.51,1.082272186790617
5,100.752,308.0,MEDIUM,17.0,Kick Sauber,45.9,False,1.4,19,25.0,92.51,1.0890930710193492
6,99.681,305.0,SOFT,3.0,Racing Bulls,45.9,False,1.4,19,25.0,92.51,1.0775159442222462
10,99.744,299.0,SOFT,6.0,Alpine,45.9,False,1.4,19,25.0,92.51,1.0781969516808994
16,99.144,305.0,MEDIUM,9.0,Ferrari,45.8,False,1.2,19,25.0,92.51,1.0717111663603935
18,99.355,302.0,MEDIUM,4.0,Aston Martin,45.9,False,1.4,19,25.0,92.51,1.0739920008647714
22,99.604,303.0,SOFT,2.0,Red Bull Racing,45.9,False,1.4,19,25.0,92.51,1.0766836017727812
23,100.511,309.0,MEDIUM,24.0,Williams,45.9,False,1.4,19,25.0,92.51,1.086487947248946
27,100.31,302.0,MEDIUM,31.0,Kick Sauber,45.8,False,1.2,19,25.0,92.51,1.0843152091665766
31,99.263,304.0,MEDIUM,7.0,Haas F1 Team,45.9,False,1.4,19,25.0,92.51,1.0729975137822938
43,101.425,306.0,MEDIUM,31.0,Alpine,45.9,False,1.4,19,25.0,92.51,1.0963679602205165
63,100.683,306.0,MEDIUM,31.0,Mercedes,45.8,False,1.2,19,25.0,92.51,1.088347205707491
1,100.461,308.0,MEDIUM,32.0,Red Bull Racing,45.9,False,1.4,19,24.0,92.51,1.0859474651389038
5,101.317,327.0,MEDIUM,18.0,Kick Sauber,45.7,False,2.0,19,24.0,92.51,1.0952005188628255
6,99.984,305.0,SOFT,4.0,Racing Bulls,45.7,False,2.0,19,24.0,92.51,1.0807912658091017
10,99.922,299.0,SOFT,7.0,Alpine,45.7,False,2.0,19,24.0,92.51,1.0801210679926494
14,100.958,299.0,SOFT,5.0,Aston Martin,45.7,False,2.0,19,24.0,92.51,1.091319857312723
16,99.016,305.0,MEDIUM,10.0,Ferrari,45.9,False,2.7,19,24.0,92.51,1.0703275321586856
18,99.839,305.0,MEDIUM,5.0,Aston Martin,45.7,False,2.0,19,24.0,92.51,1.0792238676899795
22,99.352,302.0,SOFT,3.0,Red Bull Racing,45.9,False,2.7,19,24.0,92.51,1.073959571938169
23,100.155,310.0,MEDIUM,25.0,Williams,45.9,False,2.7,19,24.0,92.51,1.0826397146254458
27,100.414,304.0,MEDIUM,32.0,Kick Sauber,45.9,False,2.7,19,24.0,92.51,1.0854394119554642
30,99.619,301.0,SOFT,2.0,Racing Bulls,45.7,False,2.0,19,24.0,92.51,1.076845746405794
31,99.57,302.0,MEDIUM,8.0,Haas F1 Team,45.7,False,2.0,19,24.0,92.51,1.0763160739379525
63,100.54,306.0,MEDIUM,32.0,Mercedes,45.9,False,2.7,19,24.0,92.51,1.0868014268727706
81,99.934,300.0,SOFT,5.0,McLaren,45.9,False,2.7,19,24.0,92.51,1.0802507836990596
87,99.119,313.0,SOFT,5.0,Haas F1 Team,45.9,False,2.7,19,24.0,92.51,1.0714409253053723
5,102.856,309.0,MEDIUM,19.0,Kick Sauber,45.9,False,1.3,19,23.0,92.51,1.1118365582099232
6,99.341,310.0,SOFT,5.0,Racing Bulls,45.9,False,1.3,19,23.0,92.51,1.0738406658739594
10,100.001,302.0,SOFT,8.0,Alpine,45.9,False,1.3,19,23.0,92.51,1.080975029726516
12,97.577,310.0,SOFT,5.0,Mercedes,45.9,False,1.3,19,23.0,92.51,1.054772457031672
14,100.43,301.0,SOFT,6.0,Aston Martin,45.9,False,1.3,19,23.0,92.51,1.0856123662306778
16,99.285,307.0,MEDIUM,11.0,Ferrari,45.9,False,1.3,19,23.0,92.51,1.0732353259107124
18,100.542,306.0,MEDIUM,6.0,Aston Martin,45.9,False,1.3,19,23.0,92.51,1.0868230461571722
22,99.792,307.0,SOFT,4.0,Red Bull Racing,45.9,False,1.3,19,23.0,92.51,1.0787158145065399
23,100.255,310.0,MEDIUM,26.0,Williams,45.9,False,1.3,19,23.0,92.51,1.08372067884553
30,100.385,335.0,SOFT,3.0,Racing Bulls,45.9,False,1.3,19,23.0,92.51,1.0851259323316398
31,99.698,309.0,MEDIUM,9.0,Haas F1 Team,45.9,False,1.3,19,23.0,92.51,1.0776997081396604
44,98.838,308.0,SOFT,4.0,Ferrari,45.9,False,1.3,19,23.0,92.51,1.0684034158469353
81,99.236,304.0,SOFT,6.0,McLaren,45.9,False,1.3,19,23.0,92.51,1.072705653442871
87,99.554,331.0,SOFT,6.0,Haas F1 Team,45.9,False,1.3,19,23.0,92.51,1.0761431196627391
4,98.212,305.0,SOFT,8.0,McLaren,45.9,False,1.2,19,22.0,92.51,1.0616365798292076
16,99.011,306.0,MEDIUM,12.0,Ferrari,45.9,False,1.2,19,22.0,92.51,1.0702734839476813
5,101.645,310.0,MEDIUM,21.0,Kick Sauber,45.7,False,1.3,19,21.0,92.51,1.098746081504702
6,99.466,310.0,SOFT,7.0,Racing Bulls,45.7,False,1.3,19,21.0,92.51,1.075191871149065
10,100.264,302.0,SOFT,10.0,Alpine,45.7,False,1.3,19,21.0,92.51,1.0838179656253377
12,99.61,314.0,SOFT,7.0,Mercedes,45.7,False,1.3,19,21.0,92.51,1.0767484596259864
14,99.964,303.0,SOFT,8.0,Aston Martin,45.7,False,1.3,19,21.0,92.51,1.0805750729650847
18,99.893,306.0,MEDIUM,8.0,Aston Martin,45.7,False,1.3,19,21.0,92.51,1.079807588368825
22,99.383,310.0,SOFT,6.0,Red Bull Racing,45.7,False,1.1,19,21.0,92.51,1.074294670846395
23,100.831,315.0,MEDIUM,28.0,Williams,45.7,False,1.1,19,21.0,92.51,1.089947032753216
27,99.003,299.0,SOFT,5.0,Kick Sauber,45.7,False,1.1,19,21.0,92.51,1.0701870068100745
30,100.113,300.0,SOFT,5.0,Racing Bulls,45.7,False,1.3,19,21.0,92.51,1.0821857096530105
31,99.986,338.0,MEDIUM,11.0,Haas F1 Team,45.7,False,1.3,19,21.0,92.51,1.0808128850935035
43,99.779,309.0,SOFT,5.0,Alpine,45.7,False,1.3,19,21.0,92.51,1.0785752891579288
63,98.224,302.0,SOFT,5.0,Mercedes,45.7,False,1.1,19,21.0,92.51,1.0617662955356177
81,98.615,305.0,SOFT,8.0,McLaren,45.7,False,1.1,19,21.0,92.51,1.0659928656361473
87,100.832,315.0,SOFT,8.0,Haas F1 Team,45.7,False,1.1,19,21.0,92.51,1.0899578423954166
1,98.733,307.0,SOFT,5.0,Red Bull Racing,45.7,False,1.3,19,20.0,92.51,1.0672684034158468
4,98.307,307.0,SOFT,10.0,McLaren,45.7,False,1.3,19,20.0,92.51,1.0626634958382877
6,99.563,304.0,SOFT,8.0,Racing Bulls,45.8,False,1.0,19,20.0,92.51,1.0762404064425468
10,100.492,298.0,SOFT,11.0,Alpine,45.8,False,1.0,19,20.0,92.51,1.08628256404713
12,99.88,321.0,SOFT,8.0,Mercedes,45.8,False,1.0,19,20.0,92.51,1.0796670630202139
14,99.6,302.0,SOFT,9.0,Aston Martin,45.8,False,1.0,19,20.0,92.51,1.0766403632039778
16,98.683,306.0,MEDIUM,14.0,Ferrari,45.7,False,1.3,19,20.0,92.51,1.0667279213058047
18,99.827,301.0,MEDIUM,9.0,Aston Martin,45.8,False,1.0,19,20.0,92.51,1.0790941519835693
22,99.337,309.0,SOFT,7.0,Red Bull Racing,45.8,False,1.0,19,20.0,92.51,1.0737974273051563
27,100.013,297.0,SOFT,6.0,Kick Sauber,45.8,False,1.0,19,20.0,92.51,1.0811047454329261
30,99.772,298.0,SOFT,6.0,Racing Bulls,45.8,False,1.0,19,20.0,92.51,1.078499621662523
31,100.118,306.0,MEDIUM,12.0,Haas F1 Team,45.8,False,1.0,19,20.0,92.51,1.0822397578640146
43,99.892,305.0,SOFT,6.0,Alpine,45.9,False,1.2,19,20.0,92.51,1.079796778726624
44,98.629,306.0,SOFT,7.0,Ferrari,45.8,False,1.0,19,20.0,92.51,1.0661442006269592
63,98.437,306.0,SOFT,6.0,Mercedes,45.8,False,1.0,19,20.0,92.51,1.0640687493243972
81,99.131,302.0,SOFT,9.0,McLaren,45.8,False,1.0,19,20.0,92.51,1.0715706410117825
87,99.899,299.0,SOFT,9.0,Haas F1 Team,45.8,False,1.0,19,20.0,92.51,1.07987244622203
1,98.663,309.0,SOFT,6.0,Red Bull Racing,45.9,False,1.2,19,19.0,92.51,1.0665117284617878
4,98.491,310.0,SOFT,11.0,McLaren,45.9,False,1.2,19,19.0,92.51,1.064652470003243
6,99.716,308.0,SOFT,9.0,Racing Bulls,45.8,False,1.9,19,19.0,92.51,1.0778942816992756
10,101.108,317.0,SOFT,12.0,Alpine,45.8,False,1.9,19,19.0,92.51,1.0929413036428495
12,99.07,310.0,SOFT,9.0,Mercedes,45.8,False,1.9,19,19.0,92.51,1.0709112528375309
14,99.637,303.0,SOFT,10.0,Aston Martin,45.8,False,1.9,19,19.0,92.51,1.077040319965409
16,98.651,305.0,MEDIUM,15.0,Ferrari,45.9,False,1.2,19,19.0,92.51,1.0663820127553778
18,99.464,308.0,MEDIUM,10.0,Aston Martin,45.8,False,1.9,19,19.0,92.51,1.0751702518646633
22,99.51,308.0,SOFT,8.0,Red Bull Racing,45.8,False,1.9,19,19.0,92.51,1.075667495405902
27,99.626,302.0,SOFT,7.0,Kick Sauber,45.8,False,1.9,19,19.0,92.51,1.0769214139011998
30,99.601,303.0,SOFT,7.0,Racing Bulls,45.8,False,1.9,19,19.0,92.51,1.0766511728461787
31,99.715,305.0,MEDIUM,13.0,Haas F1 Team,45.8,False,1.9,19,19.0,92.51,1.077883472057075
43,100.186,305.0,SOFT,7.0,Alpine,45.8,False,1.9,19,19.0,92.51,1.082974813533672
44,98.4,307.0,SOFT,8.0,Ferrari,45.9,False,1.2,19,19.0,92.51,1.0636687925629662
63,98.53,307.0,SOFT,7.0,Mercedes,45.9,False,1.2,19,19.0,92.51,1.0650740460490757
81,98.735,305.0,SOFT,10.0,McLaren,45.9,False,1.2,19,19.0,92.51,1.0672900227002486
87,99.91,300.0,SOFT,10.0,Haas F1 Team,45.8,False,1.9,19,19.0,92.51,1.0799913522862392
1,98.511,307.0,SOFT,7.0,Red Bull Racing,45.9,False,1.7,19,18.0,92.51,1.0648686628472597
4,98.157,329.0,SOFT,12.0,McLaren,45.9,False,1.7,19,18.0,92.51,1.0610420495081612
5,98.752,295.0,SOFT,2.0,Kick Sauber,45.5,False,2.4,19,18.0,92.51,1.067473786617663
6,100.907,323.0,SOFT,10.0,Racing Bulls,45.5,False,2.4,19,18.0,92.51,1.0907685655604797
10,100.435,296.0,SOFT,13.0,Alpine,45.5,False,2.4,19,18.0,92.51,1.0856664144416819
12,98.939,308.0,SOFT,10.0,Mercedes,45.5,False,2.4,19,18.0,92.51,1.0694951897092204
14,99.87,301.0,SOFT,11.0,Aston Martin,45.5,False,2.4,19,18.0,92.51,1.0795589665982055
16,98.668,304.0,MEDIUM,16.0,Ferrari,45.9,False,1.7,19,18.0,92.51,1.066565776672792
18,99.514,324.0,MEDIUM,11.0,Aston Martin,45.5,False,2.4,19,18.0,92.51,1.0757107339747054
22,99.945,305.0,SOFT,9.0,Red Bull Racing,45.9,False,1.7,19,18.0,92.51,1.0803696897632686
23,98.328,305.0,SOFT,2.0,Williams,45.5,False,2.4,19,18.0,92.51,1.0628904983245053
27,99.901,300.0,SOFT,8.0,Kick Sauber,45.9,False,1.7,19,18.0,92.51,1.0798940655064317
30,99.84,294.0,SOFT,8.0,Racing Bulls,45.5,False,2.4,19,18.0,92.51,1.0792346773321804
31,99.628,304.0,MEDIUM,14.0,Haas F1 Team,45.5,False,2.4,19,18.0,92.51,1.0769430331856016
43,99.852,303.0,SOFT,8.0,Alpine,45.5,False,2.4,19,18.0,92.51,1.0793643930385903
44,98.823,307.0,SOFT,9.0,Ferrari,45.9,False,1.7,19,18.0,92.51,1.0682412712139226
63,98.927,305.0,SOFT,8.0,Mercedes,45.9,False,1.7,19,18.0,92.51,1.0693654740028105
81,98.934,305.0,SOFT,11.0,McLaren,45.9,False,1.7,19,18.0,92.51,1.0694411414982163
87,99.811,301.0,SOFT,11.0,Haas F1 Team,45.9,False,1.7,19,18.0,92.51,1.078921197708356
1,98.38,307.0,SOFT,8.0,Red Bull Racing,45.5,False,2.4,19,17.0,92.51,1.0634525997189492
4,98.504,329.0,SOFT,13.0,McLaren,45.5,False,2.4,19,17.0,92.51,1.0647929953518538
5,98.275,307.0,SOFT,3.0,Kick Sauber,45.8,False,1.4,19,17.0,92.51,1.0623175872878607
6,99.66,308.0,SOFT,11.0,Racing Bulls,45.6,False,2.0,19,17.0,92.51,1.0772889417360285
10,100.025,298.0,SOFT,14.0,Alpine,45.6,False,2.0,19,17.0,92.51,1.0812344611393363
12,99.024,313.0,SOFT,11.0,Mercedes,45.6,False,2.0,19,17.0,92.51,1.0704140092962922
14,100.019,307.0,SOFT,12.0,Aston Martin,45.6,False,2.0,19,17.0,92.51,1.0811696032861313
16,98.381,305.0,MEDIUM,17.0,Ferrari,45.5,False,2.4,19,17.0,92.51,1.0634634093611501
18,99.619,319.0,MEDIUM,12.0,Aston Martin,45.6,False,2.0,19,17.0,92.51,1.076845746405794
22,99.594,307.0,SOFT,10.0,Red Bull Racing,45.6,False,2.0,19,17.0,92.51,1.0765755053507728
23,98.55,312.0,SOFT,3.0,Williams,45.6,False,2.0,19,17.0,92.51,1.0652902388930925
27,99.55,305.0,SOFT,9.0,Kick Sauber,45.6,False,2.0,19,17.0,92.51,1.0760998810939357
30,99.499,306.0,SOFT,9.0,Racing Bulls,45.6,False,2.0,19,17.0,92.51,1.0755485893416927
31,99.611,306.0,MEDIUM,15.0,Haas F1 Team,45.6,False,2.0,19,17.0,92.51,1.076759269268187
43,99.884,306.0,SOFT,9.0,Alpine,45.8,False,1.4,19,17.0,92.51,1.0797103015890173
44,98.786,306.0,SOFT,10.0,Ferrari,45.6,False,2.0,19,17.0,92.51,1.0678413144524916
63,98.695,308.0,SOFT,9.0,Mercedes,45.6,False,2.0,19,17.0,92.51,1.0668576370122147
81,98.974,304.0,SOFT,12.0,McLaren,45.6,False,2.0,19,17.0,92.51,1.06987352718625
87,99.756,306.0,SOFT,12.0,Haas F1 Team,45.6,False,2.0,19,17.0,92.51,1.0783266673873093
1,98.296,308.0,SOFT,9.0,Red Bull Racing,45.8,False,1.4,19,16.0,92.51,1.0625445897740784
4,98.355,329.0,SOFT,14.0,McLaren,45.8,False,1.4,19,16.0,92.51,1.0631823586639282
5,99.009,308.0,SOFT,4.0,Kick Sauber,45.6,False,1.6,19,16.0,92.51,1.0702518646632795
6,99.844,309.0,SOFT,12.0,Racing Bulls,45.6,False,1.6,19,16.0,92.51,1.0792779159009835
10,101.727,301.0,SOFT,15.0,Alpine,45.6,False,1.6,19,16.0,92.51,1.0996324721651713
12,99.772,311.0,SOFT,12.0,Mercedes,45.6,False,1.6,19,16.0,92.51,1.078499621662523
14,99.524,301.0,SOFT,13.0,Aston Martin,45.6,False,1.6,19,16.0,92.51,1.0758188303967138
16,98.245,306.0,MEDIUM,18.0,Ferrari,45.8,False,1.4,19,16.0,92.51,1.0619932980218354
18,99.765,322.0,MEDIUM,13.0,Aston Martin,45.6,False,1.6,19,16.0,92.51,1.078423954167117
22,99.515,307.0,SOFT,11.0,Red Bull Racing,45.6,False,1.6,19,16.0,92.51,1.0757215436169063
23,98.611,307.0,SOFT,4.0,Williams,45.6,False,1.6,19,16.0,92.51,1.065949627067344
27,99.855,303.0,SOFT,10.0,Kick Sauber,45.6,False,1.6,19,16.0,92.51,1.079396821965193
30,99.845,317.0,SOFT,10.0,Racing Bulls,45.6,False,1.6,19,16.0,92.51,1.0792887255431844
31,99.865,306.0,MEDIUM,16.0,Haas F1 Team,45.6,False,1.6,19,16.0,92.51,1.0795049183872012
43,99.971,308.0,SOFT,10.0,Alpine,45.6,False,1.6,19,16.0,92.51,1.0806507404604908
44,98.803,308.0,SOFT,11.0,Ferrari,45.8,False,1.4,19,16.0,92.51,1.068025078369906
63,99.092,308.0,SOFT,10.0,Mercedes,45.8,False,1.4,19,16.0,92.51,1.0711490649659496
81,98.948,306.0,SOFT,13.0,McLaren,45.8,False,1.4,19,16.0,92.51,1.069592476489028
87,100.15,303.0,SOFT,13.0,Haas F1 Team,45.6,False,1.6,19,16.0,92.51,1.0825856664144418
1,98.274,311.0,SOFT,10.0,Red Bull Racing,45.7,False,1.0,19,15.0,92.51,1.0623067776456598
4,98.852,323.0,SOFT,15.0,McLaren,45.7,False,1.0,19,15.0,92.51,1.0685547508377473
5,99.59,305.0,SOFT,5.0,Kick Sauber,45.8,False,1.3,19,15.0,92.51,1.0765322667819694
