DriverNumber,LapTime,LapNumber,SpeedST,TyreLife,TrackTemp,Rainfall,Position,RoundNumber,FuelLevel,QualiBest,Target,DriverPower,TeamPace,C_INTERMEDIATE,Length,Traction,Abrasion,TrackEvolution,TyreStress,Lateral,Downforce,CompoundRating,GapAhead,GapBehind
44,92.83,17.0,272.0,17.0,19.4,1,8.0,1,40.0,75.096,1.2361510599765633,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,1.342,2.123
63,91.597,17.0,284.0,17.0,19.4,1,4.0,1,40.0,75.096,1.2197320762757002,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,10.147,3.232
81,90.696,17.0,283.0,17.0,19.4,1,2.0,1,40.0,75.096,1.2077341003515498,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,0.713,10.147
87,94.527,17.0,263.0,13.0,19.4,1,17.0,1,40.0,75.096,1.2587488015340365,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,3.553,100.0
1,92.169,18.0,271.0,18.0,19.4,1,3.0,1,39.0,75.096,1.2273489932885906,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,1.983,9.065
4,90.146,18.0,283.0,18.0,19.4,1,1.0,1,39.0,75.096,1.2004101416853097,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,2.912
5,93.892,18.0,287.0,18.0,19.4,1,14.0,1,39.0,75.096,1.2502929583466496,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.945,3.587
10,93.124,18.0,269.0,18.0,19.4,1,9.0,1,39.0,75.096,1.2400660487908808,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,2.088,1.416
12,92.181,18.0,291.0,18.0,19.4,1,12.0,1,39.0,75.096,1.2275087887503997,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,6.295,1.208
14,92.698,18.0,259.0,18.0,19.4,1,10.0,1,39.0,75.096,1.2343933098966655,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,1.416,3.158
16,92.614,18.0,282.0,18.0,19.4,1,5.0,1,39.0,75.096,1.2332747416640033,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,4.137,3.889
18,93.631,18.0,260.0,14.0,19.4,1,11.0,1,39.0,75.096,1.2468174070523064,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,3.158,6.295
22,93.444,18.0,259.0,18.0,19.4,1,6.0,1,39.0,75.096,1.2443272611057845,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,3.889,3.377
23,92.981,18.0,252.0,16.0,19.4,1,7.0,1,39.0,75.096,1.2381618195376582,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,3.377,1.084
27,93.796,18.0,272.0,18.0,19.4,1,13.0,1,39.0,75.096,1.249014594652179,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,1.208,2.945
30,95.002,18.0,272.0,17.0,19.4,1,16.0,1,39.0,75.096,1.2650740385639714,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,1.09,3.505
31,95.309,18.0,263.0,14.0,19.4,1,15.0,1,39.0,75.096,1.269162139128582,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,3.587,1.09
44,92.877,18.0,267.0,18.0,19.4,1,8.0,1,39.0,75.096,1.2367769255353147,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,1.084,2.088
63,91.74,18.0,279.0,18.0,19.4,1,4.0,1,39.0,75.096,1.2216363055289228,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,9.065,4.137
81,90.143,18.0,281.0,18.0,19.4,1,2.0,1,39.0,75.096,1.2003701928198571,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,2.912,1.983
87,94.527,18.0,267.0,14.0,19.4,1,17.0,1,39.0,75.096,1.2587488015340365,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,3.505,100.0
1,91.939,19.0,273.0,19.0,19.4,1,3.0,1,38.0,75.096,1.2242862469372535,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,4.009,8.636
4,90.551,19.0,283.0,19.0,19.4,1,1.0,1,38.0,75.096,1.2058032385213593,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,2.909
5,93.906,19.0,281.0,19.0,19.4,1,14.0,1,38.0,75.096,1.2504793863854269,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,3.041,5.004
10,92.462,19.0,268.0,19.0,19.4,1,9.0,1,38.0,75.096,1.2312506658144242,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,2.335,0.99
12,91.942,19.0,283.0,19.0,19.4,1,12.0,1,38.0,75.096,1.2243261958027056,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,4.845,2.823
14,92.28,19.0,254.0,19.0,19.4,1,10.0,1,38.0,75.096,1.2288271013103227,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,0.99,4.091
16,91.861,19.0,285.0,19.0,19.4,1,5.0,1,38.0,75.096,1.223247576435496,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,5.011,4.719
18,92.684,19.0,275.0,15.0,19.4,1,11.0,1,38.0,75.096,1.2342068818578884,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,4.091,4.845
22,93.496,19.0,243.0,19.0,19.4,1,6.0,1,38.0,75.096,1.2450197081069565,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,4.719,2.914
23,93.051,19.0,255.0,17.0,19.4,1,7.0,1,38.0,75.096,1.2390939597315436,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.914,0.98
27,93.52,19.0,284.0,19.0,19.4,1,13.0,1,38.0,75.096,1.245339299030574,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.823,3.041
30,94.695,19.0,260.0,18.0,19.4,1,15.0,1,38.0,75.096,1.2609859379993609,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,0.783,3.03
31,96.266,19.0,273.0,15.0,19.4,1,16.0,1,38.0,75.096,1.2819058272078407,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,5.004,0.783
44,92.914,19.0,273.0,19.0,19.4,1,8.0,1,38.0,75.096,1.2372696282092257,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.98,2.335
63,92.189,19.0,277.0,19.0,19.4,1,4.0,1,38.0,75.096,1.227615319058272,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.636,5.011
81,90.816,19.0,284.0,19.0,19.4,1,2.0,1,38.0,75.096,1.209332054969639,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,2.909,4.009
87,94.065,19.0,259.0,15.0,19.4,1,17.0,1,38.0,75.096,1.2525966762543943,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,3.03,100.0
1,91.598,20.0,275.0,20.0,19.4,1,3.0,1,37.0,75.096,1.2197453925641843,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,5.132,8.886
4,90.71,20.0,289.0,20.0,19.4,1,1.0,1,37.0,75.096,1.207920528390327,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,3.174
5,93.328,20.0,288.0,20.0,19.4,1,14.0,1,37.0,75.096,1.242782571641632,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,3.427,6.576
10,92.327,20.0,275.0,20.0,19.4,1,9.0,1,37.0,75.096,1.229452966869074,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,1.883,0.808
12,91.319,20.0,289.0,20.0,19.4,1,12.0,1,37.0,75.096,1.2160301480771278,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,4.103,4.401
14,92.61,20.0,269.0,20.0,19.4,1,10.0,1,37.0,75.096,1.233221476510067,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,0.808,4.495
16,91.756,20.0,284.0,20.0,19.4,1,5.0,1,37.0,75.096,1.221849366144668,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,4.683,6.354
18,92.58,20.0,282.0,16.0,19.4,1,11.0,1,37.0,75.096,1.2328219878555449,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,4.495,4.103
22,92.549,20.0,256.0,20.0,19.4,1,6.0,1,37.0,75.096,1.2324091829125383,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,6.354,2.469
23,92.356,20.0,259.0,18.0,19.4,1,7.0,1,37.0,75.096,1.2298391392351122,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.469,0.843
27,93.867,20.0,278.0,20.0,19.4,1,13.0,1,37.0,75.096,1.2499600511345477,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,4.401,3.427
30,93.497,20.0,283.0,19.0,19.4,1,15.0,1,37.0,75.096,1.2450330243954404,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,6.576,0.788
31,94.392,20.0,256.0,16.0,19.4,1,16.0,1,37.0,75.096,1.2569511025886864,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,0.788,1.612
44,92.341,20.0,272.0,20.0,19.4,1,8.0,1,37.0,75.096,1.2296393949078512,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.843,1.883
63,91.315,20.0,281.0,20.0,19.4,1,4.0,1,37.0,75.096,1.2159768829231916,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.886,4.683
81,90.159,20.0,286.0,20.0,19.4,1,2.0,1,37.0,75.096,1.2005832534356025,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,3.174,5.132
87,94.094,20.0,265.0,16.0,19.4,1,17.0,1,37.0,75.096,1.2529828486204324,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.612,100.0
1,91.177,21.0,272.0,21.0,19.4,1,3.0,1,36.0,75.096,1.2141392351123894,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,6.571,8.603
4,90.234,21.0,287.0,21.0,19.4,1,1.0,1,36.0,75.096,1.201581975071908,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,2.623
5,93.35,21.0,288.0,21.0,19.2,1,14.0,1,36.0,75.096,1.2430755299882816,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.888,6.745
10,92.323,21.0,269.0,21.0,19.2,1,9.0,1,36.0,75.096,1.229399701715138,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,1.869,1.091
12,91.042,21.0,284.0,21.0,19.2,1,12.0,1,36.0,75.096,1.2123415361670395,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,2.842,6.949
14,92.545,21.0,263.0,21.0,19.2,1,10.0,1,36.0,75.096,1.2323559177586023,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,1.091,4.465
16,91.159,21.0,284.0,21.0,19.2,1,5.0,1,36.0,75.096,1.213899541919676,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,5.124,7.147
18,92.429,21.0,282.0,17.0,19.2,1,11.0,1,36.0,75.096,1.2308112282944497,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,4.465,2.842
22,92.012,21.0,266.0,21.0,19.2,1,6.0,1,36.0,75.096,1.225258335996591,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,7.147,2.276
23,92.036,21.0,272.0,19.0,19.2,1,7.0,1,36.0,75.096,1.2255779269202087,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.276,0.828
27,93.22,21.0,285.0,21.0,19.2,1,13.0,1,36.0,75.096,1.241344412485352,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,6.949,2.888
30,92.883,21.0,267.0,20.0,19.2,1,15.0,1,36.0,75.096,1.2368568232662192,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,6.745,1.683
31,93.391,21.0,267.0,17.0,19.2,1,16.0,1,36.0,75.096,1.2436214978161286,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.683,1.314
44,92.079,21.0,281.0,21.0,19.2,1,8.0,1,36.0,75.096,1.2261505273250235,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.828,1.869
63,91.127,21.0,276.0,21.0,19.2,1,4.0,1,36.0,75.096,1.2134734206881856,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.603,5.124
81,89.727,21.0,286.0,21.0,19.4,1,2.0,1,36.0,75.096,1.1948306168104823,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,2.623,6.571
87,93.818,21.0,263.0,17.0,19.2,1,17.0,1,36.0,75.096,1.249307552998828,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.314,100.0
1,91.04,22.0,279.0,22.0,19.2,1,3.0,1,35.0,75.096,1.212314903590071,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,8.021,8.553
4,90.3,22.0,283.0,22.0,19.2,1,1.0,1,35.0,75.096,1.2024608501118568,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,2.116
5,92.734,22.0,289.0,22.0,19.2,1,14.0,1,35.0,75.096,1.2348726962820922,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,3.018,6.278
10,92.355,22.0,280.0,22.0,19.2,1,9.0,1,35.0,75.096,1.2298258229466283,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,2.113,1.313
12,91.887,22.0,290.0,22.0,19.2,1,11.0,1,35.0,75.096,1.2235937999360815,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,1.455,9.127
14,93.282,22.0,280.0,22.0,19.2,1,10.0,1,35.0,75.096,1.2421700223713643,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,1.313,4.349
16,90.695,22.0,285.0,22.0,19.2,1,5.0,1,35.0,75.096,1.2077207840630657,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,5.156,8.0
18,94.269,22.0,284.0,18.0,19.2,1,12.0,1,35.0,75.096,1.2553131991051454,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,4.349,1.455
22,91.567,22.0,267.0,22.0,19.2,1,6.0,1,35.0,75.096,1.219332587621178,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,8.0,2.3
23,92.053,22.0,278.0,20.0,19.2,1,7.0,1,35.0,75.096,1.225804303824438,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.3,0.871
27,93.185,22.0,282.0,22.0,19.2,1,13.0,1,35.0,75.096,1.2408783423884095,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,9.127,3.018
30,92.08,22.0,274.0,21.0,19.2,1,15.0,1,35.0,75.096,1.226163843613508,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,6.278,2.191
31,93.533,22.0,270.0,18.0,19.2,1,16.0,1,35.0,75.096,1.245512410780867,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,2.191,1.741
44,92.041,22.0,281.0,22.0,19.2,1,8.0,1,35.0,75.096,1.225644508362629,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.871,2.113
63,91.029,22.0,277.0,22.0,19.2,1,4.0,1,35.0,75.096,1.2121684244167463,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.553,5.156
81,90.214,22.0,280.0,22.0,19.2,1,2.0,1,35.0,75.096,1.2013156493022263,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,2.116,8.021
87,93.59,22.0,271.0,18.0,19.2,1,17.0,1,35.0,75.096,1.2462714392244594,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.741,100.0
1,90.686,23.0,276.0,23.0,19.2,1,3.0,1,34.0,75.096,1.2076009374667094,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,8.847,8.542
4,89.922,23.0,288.0,23.0,19.2,1,1.0,1,34.0,75.096,1.1974272930648768,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,2.03
5,92.966,23.0,291.0,23.0,19.2,1,14.0,1,34.0,75.096,1.2379620752103973,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.567,5.624
10,92.438,23.0,272.0,23.0,19.2,1,9.0,1,34.0,75.096,1.2309310748908064,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,2.427,2.24
12,91.324,23.0,287.0,23.0,19.2,1,11.0,1,34.0,75.096,1.2160967295195482,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,4.409,0.927
14,92.51,23.0,280.0,23.0,19.2,1,10.0,1,34.0,75.096,1.2318898476616598,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,2.24,4.409
16,91.551,23.0,290.0,23.0,19.2,1,5.0,1,34.0,75.096,1.219119527005433,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,4.822,8.872
18,92.643,23.0,275.0,19.0,19.2,1,12.0,1,34.0,75.096,1.2336609140300414,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,0.927,9.498
22,91.793,23.0,273.0,23.0,19.2,1,6.0,1,34.0,75.096,1.2223420688185789,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,8.872,2.786
23,91.75,23.0,279.0,21.0,19.2,1,7.0,1,34.0,75.096,1.2217694684137637,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.786,0.859
27,92.765,23.0,289.0,23.0,19.2,1,13.0,1,34.0,75.096,1.2352855012250985,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,9.498,2.567
30,92.622,23.0,267.0,22.0,19.2,1,15.0,1,34.0,75.096,1.233381271971876,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,5.624,3.644
31,93.338,23.0,276.0,19.0,19.2,0,16.0,1,34.0,75.096,1.2429157345264727,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,3.644,1.798
44,91.771,23.0,289.0,23.0,19.2,1,8.0,1,34.0,75.096,1.222049110471929,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.859,2.427
63,90.975,23.0,288.0,23.0,19.2,1,4.0,1,34.0,75.096,1.2114493448386066,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.542,4.822
81,89.739,23.0,282.0,23.0,19.2,1,2.0,1,34.0,75.096,1.1949904122722914,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,2.03,8.847
87,93.342,23.0,273.0,19.0,19.2,0,17.0,1,34.0,75.096,1.242968999680409,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.798,100.0
1,90.978,24.0,275.0,24.0,19.2,0,3.0,1,33.0,75.096,1.211489293704059,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,9.794,8.831
4,89.687,24.0,287.0,24.0,19.2,0,1.0,1,33.0,75.096,1.1942979652711196,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,1.847
5,92.369,24.0,290.0,24.0,19.2,0,14.0,1,33.0,75.096,1.2300122509854052,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.768,5.28
10,92.035,24.0,272.0,24.0,19.2,0,9.0,1,33.0,75.096,1.2255646106317246,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,3.094,2.312
12,90.822,24.0,293.0,24.0,19.2,0,11.0,1,33.0,75.096,1.2094119527005434,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,3.223,2.246
14,91.665,24.0,278.0,24.0,19.2,0,10.0,1,33.0,75.096,1.2206375838926176,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,2.312,3.223
16,90.732,24.0,287.0,24.0,19.2,0,5.0,1,33.0,75.096,1.2082134867369767,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,5.398,9.114
18,92.102,24.0,281.0,20.0,19.2,0,12.0,1,33.0,75.096,1.2264568019601576,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,2.246,9.62
22,91.38,24.0,272.0,24.0,19.2,0,6.0,1,33.0,75.096,1.2168424416746564,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,9.114,2.743
23,91.868,24.0,281.0,22.0,19.2,0,7.0,1,33.0,75.096,1.2233407904548843,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.743,0.88
27,92.469,24.0,288.0,24.0,19.2,0,13.0,1,33.0,75.096,1.2313438798338123,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,9.62,2.768
30,92.155,24.0,279.0,23.0,19.2,0,15.0,1,33.0,75.096,1.2271625652498137,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,5.28,4.36
31,93.048,24.0,272.0,20.0,19.2,0,16.0,1,33.0,75.096,1.2390540108660917,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,4.36,1.802
44,91.852,24.0,283.0,24.0,19.2,0,8.0,1,33.0,75.096,1.2231277298391392,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.88,3.094
63,90.673,24.0,279.0,24.0,19.2,0,4.0,1,33.0,75.096,1.2074278257164164,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.831,5.398
81,89.626,24.0,286.0,24.0,19.2,0,2.0,1,33.0,75.096,1.193485671673591,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,1.847,9.794
87,93.042,24.0,272.0,20.0,19.2,0,17.0,1,33.0,75.096,1.238974113135187,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.802,100.0
1,90.845,25.0,278.0,25.0,19.2,0,3.0,1,32.0,75.096,1.209718227335677,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,11.146,8.526
4,89.601,25.0,283.0,25.0,19.2,0,1.0,1,32.0,75.096,1.1931527644614892,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,1.786
5,92.235,25.0,289.0,25.0,19.2,0,14.0,1,32.0,75.096,1.2282278683285397,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.668,5.066
10,91.622,25.0,275.0,25.0,19.2,0,9.0,1,32.0,75.096,1.220064983487802,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,3.277,1.942
12,90.706,25.0,299.0,25.0,19.2,0,11.0,1,32.0,75.096,1.2078672632363907,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,2.38,3.526
14,91.761,25.0,282.0,25.0,19.2,0,10.0,1,32.0,75.096,1.2219159475870884,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,1.942,2.38
16,90.251,25.0,287.0,25.0,19.2,0,5.0,1,32.0,75.096,1.2018083519761371,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,5.457,9.762
18,92.092,25.0,285.0,21.0,19.2,0,12.0,1,32.0,75.096,1.226323639075317,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,3.526,9.987
22,91.38,25.0,278.0,25.0,19.2,0,6.0,1,32.0,75.096,1.2168424416746564,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,9.762,3.231
23,91.014,25.0,272.0,23.0,19.2,0,7.0,1,32.0,75.096,1.211968680089485,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,3.231,0.864
27,91.975,25.0,289.0,25.0,19.2,0,13.0,1,32.0,75.096,1.2247656333226802,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,9.987,2.668
30,91.959,25.0,285.0,24.0,19.2,1,15.0,1,32.0,75.096,1.224552572706935,1.0953088118053491,1.0870170033224884,1,5278,2,2,3,3,3,3,0,5.066,5.253
31,92.538,25.0,279.0,21.0,19.2,1,16.0,1,32.0,75.096,1.2322627037392138,1.096348326492616,1.0965346807736014,1,5278,2,2,3,3,3,3,0,5.253,1.796
44,90.86,25.0,284.0,25.0,19.2,0,8.0,1,32.0,75.096,1.209917971662938,1.0813378035923007,1.081005071523716,1,5278,2,2,3,3,3,3,0,0.864,3.277
63,90.488,25.0,291.0,25.0,19.2,0,4.0,1,32.0,75.096,1.2049643123468623,1.082307011781026,1.0833161500217654,1,5278,2,2,3,3,3,3,0,8.526,5.457
81,89.295,25.0,290.0,25.0,19.2,0,2.0,1,32.0,75.096,1.1890779801853626,1.077153962090554,1.0770376449943158,1,5278,2,2,3,3,3,3,0,1.786,11.146
87,92.613,25.0,272.0,21.0,19.2,1,17.0,1,32.0,75.096,1.2332614253755192,1.0966450061230568,1.0965346807736014,1,5278,2,2,3,3,3,3,0,1.796,100.0
1,90.293,26.0,286.0,26.0,19.2,1,3.0,1,31.0,75.096,1.2023676360924684,1.0760447744453667,1.0870170033224884,1,5278,2,2,3,3,3,3,0,12.696,8.169
4,89.16,26.0,289.0,26.0,19.2,1,1.0,1,31.0,75.096,1.1872802812400127,1.0767611289386125,1.0770376449943158,1,5278,2,2,3,3,3,3,0,100.0,1.48
5,91.425,26.0,291.0,26.0,19.2,0,14.0,1,31.0,75.096,1.2174416746564396,1.098393489329892,1.0984866747020223,1,5278,2,2,3,3,3,3,0,2.928,4.79
10,90.928,26.0,282.0,26.0,19.2,0,9.0,1,31.0,75.096,1.2108234792798551,1.096341994734344,1.0968507496185484,1,5278,2,2,3,3,3,3,0,4.039,2.081
12,91.299,26.0,292.0,26.0,19.2,0,11.0,1,31.0,75.096,1.2157638223074465,1.084573708892837,1.0833161500217654,1,5278,2,2,3,3,3,3,0,1.325,4.912
14,91.343,26.0,288.0,26.0,19.2,0,10.0,1,31.0,75.096,1.2163497390007456,1.094348160425449,1.0951357984631918,1,5278,2,2,3,3,3,3,0,2.081,1.325
16,90.34,26.0,288.0,26.0,19.2,1,5.0,1,31.0,75.096,1.2029935016512197,1.0803511817332088,1.081005071523716,1,5278,2,2,3,3,3,3,0,5.22,10.891
18,91.547,26.0,284.0,22.0,19.2,0,12.0,1,31.0,75.096,1.2190662618514967,1.0958223347850442,1.0951357984631918,1,5278,2,2,3,3,3,3,0,4.912,9.87
22,91.205,26.0,274.0,26.0,19.2,1,6.0,1,31.0,75.096,1.2145120911899434,1.0958071838696755,1.094053183365175,1,5278,2,2,3,3,3,3,0,10.891,2.865
23,91.309,26.0,272.0,24.0,19.2,0,7.0,1,31.0,75.096,1.2158969851922872,1.0883597823431241,1.0899718193690289,1,5278,2,2,3,3,3,3,0,2.865,0.71
27,91.81,26.0,291.0,26.0,19.2,0,13.0,1,31.0,75.096,1.222568445722808,1.0985748091286935,1.0984866747020223,1,5278,2,2,3,3,3,3,0,9.87,2.928
