RoundNumber,LapNumber,DriverNumber,AvgCorneringSpeed,MaxSpeed,AvgRPM,GearShifts,AvgThrottle,BrakePct
10,16,18,113.17451,314.0,10158.389544688027,40.0,67.307076,19.73018549747049
10,17,18,112.762764,335.0,10047.641868512112,42.0,63.565075,23.18339100346021
10,18,18,112.232,334.0,10013.650602409638,47.0,61.653004,23.924268502581754
10,19,18,112.48706,332.0,10050.875638841568,48.0,62.5476,23.509369676320272
10,20,18,112.59621,331.0,10072.956081081082,49.0,62.928005,21.95945945945946
10,21,18,112.95502,331.0,10026.538714991762,44.0,58.418064,23.228995057660626
10,22,18,116.23332,314.0,10171.834188034189,40.0,65.245316,20.17094017094017
10,23,18,111.71403,329.0,10164.380378657486,46.0,64.726006,20.309810671256454
10,26,18,114.266785,306.0,10245.052901023892,45.0,67.052376,18.43003412969283
10,27,18,114.01721,306.0,10206.517482517482,40.0,65.44535,21.153846153846153
10,28,18,111.40888,308.0,10188.084656084657,42.0,67.880905,19.576719576719576
10,29,18,114.78118,308.0,10155.573684210527,41.0,67.29892,19.473684210526315
10,30,18,112.64214,310.0,10144.296795952783,43.0,66.52326,19.73018549747049
10,31,18,114.24579,310.0,10153.846020761246,41.0,66.33351,19.55017301038062
10,32,18,113.540215,310.0,10239.996527777777,39.0,68.30996,17.53472222222222
10,33,18,113.07941,313.0,10183.670157068063,41.0,66.17242,19.19720767888307
10,34,18,112.777985,313.0,10189.812164579607,40.0,65.12057,19.67799642218247
10,35,18,113.5219,314.0,10251.117021276596,43.0,67.55896,18.085106382978726
10,36,18,112.58037,320.0,10226.197573656846,43.0,64.74408,20.97053726169844
10,37,18,113.53747,340.0,10200.453448275863,46.0,64.24579,19.82758620689655
10,38,18,110.19441,333.0,9998.252475247526,51.0,59.439453,23.26732673267327
10,39,18,111.612915,331.0,10121.723549488055,47.0,63.56328,22.35494880546075
10,40,18,112.0702,335.0,10213.47340425532,47.0,62.614902,23.581560283687946
10,41,18,112.175674,338.0,10193.51114922813,50.0,62.802773,22.98456260720412
10,42,18,109.4549,338.0,10098.389455782313,48.0,61.01749,21.258503401360542
10,43,18,111.80828,339.0,10083.047451669596,48.0,60.86891,23.022847100175746
10,44,18,112.16303,334.0,10197.971039182283,52.0,61.97028,22.657580919931856
10,45,18,112.38573,313.0,10069.795414462082,43.0,63.270607,19.576719576719576
10,46,18,111.56048,339.0,10104.671848013817,53.0,60.123814,21.761658031088082
10,47,18,111.59417,328.0,10065.36394557823,47.0,62.931416,20.918367346938776
10,48,18,112.377815,340.0,10062.541038525964,50.0,60.81345,21.608040201005025
10,49,18,113.71719,335.0,10238.828970331588,48.0,63.99205,21.291448516579408
10,50,18,112.90224,336.0,10132.594356261023,48.0,61.191586,21.693121693121693
10,53,18,115.03052,309.0,10338.018932874355,43.0,69.38747,18.416523235800344
10,54,18,117.57147,310.0,10319.231884057972,47.0,66.46849,20.28985507246377
10,55,18,114.71055,310.0,10350.143106457243,44.0,69.292885,17.277486910994764
10,56,18,113.006584,310.0,10232.651327433628,46.0,67.587135,18.938053097345133
10,57,18,114.91438,311.0,10343.06498194946,48.0,69.19675,19.314079422382672
10,58,18,112.19443,312.0,10317.014059753954,48.0,69.86277,20.210896309314588
10,59,18,111.755806,312.0,10352.75451263538,46.0,70.08068,18.95306859205776
10,60,18,114.94243,313.0,10306.449300699302,45.0,70.20527,17.482517482517483
10,61,18,113.03537,312.0,10339.352739726028,43.0,71.08562,16.267123287671232
10,62,18,112.216484,313.0,10351.066783831284,47.0,69.99928,17.57469244288225
10,63,18,112.77256,313.0,10363.363796133568,45.0,70.699776,17.926186291739896
10,64,18,112.25668,316.0,10268.528497409327,46.0,68.35882,19.516407599309154
10,65,18,112.91553,335.0,10323.1993067591,47.0,63.889297,21.837088388214905
10,2,22,111.13191,338.0,9869.850921273031,43.0,56.64315,24.958123953098827
10,3,22,112.07335,337.0,9891.471088435374,42.0,59.376713,21.768707482993197
10,4,22,114.783516,337.0,10074.647260273972,42.0,61.685562,24.65753424657534
10,5,22,112.46474,339.0,10040.16695652174,40.0,64.95522,20.0
10,6,22,111.215004,340.0,10007.576329331047,38.0,62.631332,21.269296740994854
10,7,22,112.39728,338.0,9948.19170984456,43.0,60.02387,23.316062176165804
10,8,22,113.09624,336.0,9925.73136915078,39.0,60.184933,22.357019064124785
10,9,22,111.87702,320.0,10063.663837011885,37.0,62.597237,20.54329371816638
10,10,22,111.97397,338.0,9999.533216783217,37.0,59.99442,23.251748251748253
10,11,22,112.65337,337.0,10090.84589041096,40.0,60.401245,23.458904109589042
10,12,22,110.9117,336.0,9938.852739726028,40.0,60.151623,21.404109589041095
10,13,22,111.063576,338.0,9929.333876221499,43.0,55.749725,27.36156351791531
10,14,22,112.03177,337.0,9883.716468590832,40.0,57.762016,24.95755517826825
10,15,22,111.91165,338.0,9903.763912310287,42.0,60.725784,25.126475548060707
10,16,22,112.636154,341.0,10080.393581081082,44.0,61.38171,23.986486486486484
10,17,22,112.06729,332.0,9977.585788561526,41.0,60.76603,23.570190641247834
10,18,22,111.11649,334.0,9943.77452667814,38.0,61.444183,23.06368330464716
10,19,22,112.70155,314.0,9998.293515358362,39.0,62.410324,21.160409556313994
10,20,22,112.79047,337.0,9923.482935153583,42.0,58.693985,22.866894197952217
10,21,22,111.1385,330.0,9932.619601328905,45.0,58.308475,24.58471760797342
10,22,22,111.86302,307.0,9992.148788927336,38.0,62.531757,20.93425605536332
10,23,22,113.442314,308.0,10080.203125,37.0,62.410923,22.569444444444446
10,24,22,112.301994,306.0,10026.859560067682,40.0,64.90756,20.304568527918782
10,25,22,113.54111,307.0,10107.755972696246,39.0,65.508934,19.283276450511945
10,26,22,110.739815,308.0,10018.892857142857,34.0,65.89605,19.5578231292517
10,27,22,112.203514,312.0,10107.6462585034,38.0,66.83633,20.068027210884352
10,28,22,111.732666,309.0,10043.456260720412,41.0,63.223186,21.783876500857634
10,29,22,111.25967,328.0,10034.671902268761,38.0,62.804245,21.465968586387437
10,30,22,111.44302,309.0,9944.2,37.0,62.668762,20.672268907563023
10,31,22,112.4162,309.0,9987.247508305647,38.0,65.06283,20.59800664451827
10,32,22,112.08168,309.0,10101.438282647585,33.0,65.41445,19.499105545617173
10,33,22,112.1596,311.0,10049.840407470288,37.0,65.18595,19.185059422750424
10,34,22,111.04237,310.0,10005.17677642981,36.0,63.702328,19.75736568457539
10,35,22,113.79769,308.0,10155.385840707964,36.0,67.94706,18.938053097345133
10,36,22,113.00335,311.0,9989.405128205128,36.0,63.804634,19.65811965811966
10,37,22,112.69292,311.0,9997.734453781513,37.0,65.120834,21.008403361344538
10,38,22,111.81206,310.0,10015.832203389831,37.0,65.339485,20.33898305084746
10,39,22,112.05506,309.0,10014.102040816326,37.0,66.60267,18.70748299319728
10,40,22,113.096054,310.0,9983.509565217391,35.0,65.18736,19.130434782608695
10,41,22,112.78305,309.0,10029.394197952219,35.0,65.77938,18.941979522184297
10,42,22,113.227104,309.0,10044.350515463917,36.0,66.88153,20.103092783505154
10,43,22,111.471375,311.0,9982.493827160493,36.0,66.21108,19.047619047619047
10,44,22,111.9471,309.0,10032.411359724612,35.0,66.639015,17.900172117039588
10,45,22,111.35155,309.0,10022.25441696113,38.0,66.08481,18.727915194346288
10,46,22,112.22917,311.0,10108.852631578948,38.0,64.61331,20.350877192982455
10,47,22,112.57631,309.0,10097.487223168655,34.0,67.26633,17.88756388415673
10,48,22,113.11352,311.0,10032.784013605442,37.0,66.62531,19.387755102040817
10,49,22,109.83218,312.0,9971.689655172413,37.0,62.871304,22.24137931034483
10,50,22,111.919586,312.0,10024.806896551725,38.0,65.71792,18.448275862068968
10,51,22,111.09835,310.0,10071.197552447553,34.0,66.19326,19.58041958041958
10,52,22,114.97027,309.0,10081.502626970228,39.0,67.40847,17.86339754816112
10,53,22,111.40318,310.0,10011.781468531468,38.0,63.023197,19.93006993006993
10,54,22,114.38837,313.0,10135.08611599297,36.0,66.31632,20.738137082601053
10,55,22,112.684555,312.0,10051.2,36.0,65.99966,18.086956521739133
10,58,22,114.356125,312.0,10085.169911504425,35.0,68.02482,17.876106194690266
10,59,22,116.05284,314.0,10149.173214285714,35.0,67.602196,20.0
10,60,22,113.945854,339.0,10130.684763572679,36.0,66.0454,21.19089316987741
10,61,22,113.21542,314.0,9986.809210526315,43.0,59.338615,23.684210526315788
10,62,22,110.86669,335.0,10032.627383015599,42.0,63.490246,22.876949740034664
10,63,22,113.63696,335.0,10090.081314878893,40.0,64.50391,22.491349480968857
10,64,22,110.70655,336.0,10020.179180887371,41.0,64.75293,19.795221843003414
10,65,22,112.45391,309.0,10089.325131810194,37.0,67.01125,18.27768014059754
10,2,23,111.80756,328.0,10009.688775510203,44.0,62.591625,22.108843537414966
10,3,23,112.17508,333.0,10254.453924914676,48.0,63.090363,21.331058020477816
10,4,23,113.54973,333.0,10187.715017064846,41.0,62.994507,22.866894197952217
10,5,23,114.37403,329.0,10100.358024691359,38.0,64.28601,22.57495590828924
10,6,23,114.00218,332.0,10146.39863713799,42.0,60.863773,21.29471890971039
10,7,23,111.66754,333.0,10115.199652777777,41.0,61.984123,22.22222222222222
10,8,23,113.052505,333.0,10214.331034482759,42.0,61.743958,21.72413793103448
10,9,23,114.83307,334.0,10185.936752136751,42.0,60.93167,24.444444444444443
10,10,23,112.72502,331.0,10012.533795493935,41.0,61.291737,22.703639514731368
10,11,23,113.05548,328.0,9997.473594548552,39.0,59.54681,21.80579216354344
10,12,23,109.4508,331.0,9938.697435897437,39.0,63.066895,23.076923076923077
10,13,23,112.4774,310.0,10066.597682119205,41.0,64.943825,20.198675496688743
10,14,23,112.89496,309.0,10125.693739424703,40.0,66.63403,20.135363790186126
10,15,23,111.117874,310.0,10152.850594227504,39.0,64.7308,20.37351443123939
10,16,23,111.14043,309.0,10144.979557069846,41.0,64.378914,20.442930153321974
10,17,23,110.68572,311.0,10158.612736660929,43.0,64.70672,21.17039586919105
10,18,23,111.22396,311.0,10170.626072041166,40.0,65.26343,22.126929674099486
10,19,23,108.44087,310.0,10056.642737896495,37.0,64.89114,20.36727879799666
10,20,23,110.74924,328.0,10051.407284768213,48.0,60.079243,23.178807947019866
10,21,23,111.38189,311.0,10024.731466227347,43.0,62.589527,21.911037891268535
10,22,23,112.22249,309.0,10049.600671140939,42.0,63.486813,21.308724832214764
10,25,23,113.52955,309.0,10207.770408163266,46.0,64.06182,21.258503401360542
10,26,23,114.6542,312.0,10265.11604095563,42.0,62.127,22.18430034129693
10,27,23,113.94327,310.0,10249.786713286714,43.0,61.997555,21.503496503496503
10,28,23,112.7567,308.0,10250.322183098591,40.0,64.62749,19.19014084507042
10,29,23,113.46314,312.0,10273.434325744309,40.0,62.75377,20.31523642732049
10,30,23,111.90152,312.0,10243.658249158249,40.0,63.021927,21.548821548821547
10,31,23,111.75895,314.0,10264.774696707105,43.0,63.926403,21.143847487001732
10,32,23,113.85436,313.0,10281.638888888889,42.0,65.2939,18.92361111111111
10,33,23,113.53532,316.0,10297.833333333334,39.0,63.71877,22.105263157894736
10,34,23,113.34261,313.0,10272.635714285714,40.0,64.05036,22.142857142857142
10,35,23,113.45222,315.0,10299.641342756184,37.0,64.12055,21.908127208480565
10,36,23,114.58647,317.0,10257.212068965517,43.0,64.192635,21.72413793103448
10,37,23,112.83877,318.0,10242.256055363321,41.0,62.76376,22.664359861591695
10,38,23,112.917496,334.0,10208.683417085427,44.0,62.74818,20.938023450586265
10,39,23,111.81949,335.0,10061.7734241908,43.0,61.480354,24.361158432708688
10,40,23,111.47419,329.0,10107.948763250883,47.0,62.09003,22.084805653710244
10,41,23,113.42622,335.0,10156.596912521441,47.0,63.10856,23.499142367066895
10,42,23,110.13334,317.0,9979.230118443316,46.0,60.325626,23.85786802030457
10,43,23,113.19814,320.0,10255.47442680776,43.0,62.648567,21.693121693121693
10,44,23,112.43578,321.0,10187.474747474747,46.0,61.088108,21.885521885521886
10,45,23,109.72322,340.0,10136.072310405643,43.0,61.755188,22.92768959435626
10,46,23,109.84673,305.0,9850.932258064517,40.0,57.365032,21.29032258064516
10,47,23,99.886635,228.0,8837.904936014625,28.0,29.44222,22.6691042047532
10,2,27,112.2559,315.0,10103.83361629881,39.0,62.75729,21.222410865874362
10,3,27,112.026,309.0,10147.3136915078,38.0,64.22976,19.930675909878683
10,4,27,111.00531,308.0,10134.84094754653,38.0,64.09008,20.135363790186126
10,5,27,113.30473,310.0,10188.448581560284,36.0,65.095245,20.212765957446805
10,6,27,114.54535,306.0,10227.196943972835,41.0,66.83237,19.524617996604416
10,7,27,112.22754,309.0,10290.111888111887,39.0,67.92561,19.755244755244757
10,8,27,111.85022,308.0,10205.538860103627,43.0,67.28289,20.552677029360964
10,9,27,111.9079,308.0,10257.333333333334,38.0,67.38168,18.72852233676976
10,10,27,113.54696,309.0,10214.388214904679,42.0,67.60452,21.49046793760832
10,11,27,111.08341,308.0,10230.603773584906,39.0,68.94075,18.524871355060036
10,12,27,112.42563,306.0,10174.441941074523,42.0,67.59599,19.930675909878683
10,13,27,112.66374,308.0,10181.104026845638,42.0,68.89627,19.12751677852349
10,14,27,112.29143,310.0,10112.724196277495,42.0,65.6446,21.489001692047378
10,15,27,112.248795,313.0,10195.591525423728,40.0,65.60694,20.508474576271183
10,16,27,111.18829,308.0,10157.06081081081,41.0,67.16193,20.777027027027025
10,17,27,108.96415,326.0,10158.02249134948,43.0,66.05122,20.242214532871973
10,18,27,110.31272,308.0,10021.319039451115,44.0,64.820984,20.411663807890225
10,21,27,112.367966,315.0,10196.178268251273,38.0,65.96267,19.185059422750424
10,22,27,111.69857,313.0,10089.88679245283,40.0,63.85756,20.926243567753
10,23,27,112.143684,313.0,10200.499130434782,37.0,65.97632,18.608695652173914
10,24,27,112.0025,313.0,10213.383561643835,40.0,66.403015,20.376712328767123
10,25,27,111.3798,311.0,10221.276450511945,41.0,65.8483,20.30716723549488
10,26,27,112.024315,312.0,10186.380234505863,41.0,65.458694,21.273031825795645
10,27,27,111.21561,313.0,10157.089041095891,42.0,66.844925,19.863013698630137
10,28,27,111.63226,312.0,10178.406574394463,38.0,66.81874,18.685121107266436
10,29,27,110.16592,316.0,10150.416225749559,40.0,65.84338,20.282186948853614
10,30,27,112.79109,334.0,10204.916527545909,41.0,66.030136,20.534223706176963
10,31,27,111.4257,335.0,10094.852292020374,46.0,62.39835,23.2597623089983
10,32,27,110.40423,336.0,10055.406896551724,46.0,63.47723,22.758620689655174
10,33,27,108.86922,342.0,10026.68771331058,41.0,62.7518,23.890784982935152
10,34,27,110.698524,338.0,10131.866548042704,43.0,64.09,23.487544483985765
10,35,27,110.79055,336.0,10141.68126094571,45.0,64.286385,22.066549912434326
10,36,27,111.93422,328.0,10225.046712802769,40.0,65.798355,20.93425605536332
10,37,27,108.804985,328.0,10078.351535836178,39.0,64.17895,23.037542662116042
10,38,27,112.34859,309.0,10197.87352445194,43.0,67.97133,19.73018549747049
10,39,27,111.57081,308.0,10189.943201376936,40.0,66.87946,19.965576592082616
10,40,27,111.14837,310.0,10242.247803163445,41.0,68.94522,18.98066783831283
10,41,27,110.09389,310.0,10314.842013888889,39.0,69.24756,19.618055555555554
10,42,27,110.48112,312.0,10267.289655172413,37.0,67.90482,18.96551724137931
10,43,27,112.26835,312.0,10189.14973262032,38.0,65.7339,19.786096256684495
10,44,27,111.39453,313.0,10226.259130434782,40.0,66.73121,20.17391304347826
10,45,27,112.355034,314.0,10254.492007104796,42.0,66.87061,18.650088809946713
10,46,27,108.53888,335.0,10253.782300884955,45.0,67.24348,21.415929203539825
10,47,27,112.56308,329.0,10191.658163265307,42.0,65.02917,19.047619047619047
10,48,27,113.02913,334.0,10213.282271944923,44.0,65.88058,20.481927710843372
10,49,27,110.640884,312.0,10129.37676056338,43.0,65.94636,21.30281690140845
10,50,27,112.0424,312.0,10238.941074523396,44.0,67.580605,19.23743500866551
10,51,27,109.52357,312.0,10240.706618962433,41.0,67.84563,18.783542039355993
10,52,27,111.76872,312.0,10260.198230088496,40.0,67.866425,19.29203539823009
10,53,27,111.28686,328.0,10251.739285714286,40.0,67.52454,19.28571428571429
10,54,27,112.93539,336.0,10117.727592267136,46.0,63.74573,23.022847100175746
10,55,27,111.873604,333.0,10032.169284467715,47.0,62.93594,24.083769633507853
10,56,27,111.34143,336.0,10170.96523178808,43.0,65.535706,22.185430463576157
10,57,27,112.549126,307.0,10244.123188405798,45.0,69.5813,18.478260869565215
10,58,27,112.169846,306.0,10230.127886323267,40.0,69.48727,18.29484902309059
10,59,27,111.677246,310.0,10296.736301369863,42.0,70.038536,19.34931506849315
10,60,27,112.527054,307.0,10313.374774774775,37.0,70.91283,18.1981981981982
10,61,27,111.73821,308.0,10238.582362728785,39.0,68.56218,18.469217970049918
10,62,27,112.26291,312.0,10074.010489510489,42.0,68.45101,19.055944055944053
10,63,27,110.47979,309.0,10220.56724137931,43.0,70.760506,18.275862068965516
10,64,27,111.11488,310.0,10264.121265377857,38.0,69.7788,19.507908611599298
10,65,27,111.95624,309.0,10264.848958333334,43.0,68.223335,19.791666666666664
10,2,30,112.93899,324.0,10050.988175675675,41.0,60.64556,20.60810810810811
10,3,30,111.094406,340.0,10173.976391231028,45.0,63.002872,21.75379426644182
10,4,30,113.96328,320.0,10208.381601362862,43.0,64.542046,18.39863713798978
10,5,30,112.71472,321.0,10177.496539792388,41.0,63.40683,21.453287197231834
10,6,30,113.510315,320.0,10276.77380952381,40.0,66.57756,18.70748299319728
10,7,30,113.24848,319.0,10293.058823529413,38.0,64.514824,20.415224913494807
10,8,30,114.95288,320.0,10284.492227979275,39.0,65.23517,21.243523316062177
10,9,30,113.52546,319.0,10222.440823327615,42.0,63.934597,20.240137221269297
10,10,30,112.66908,320.0,10296.88679245283,39.0,65.00151,20.06861063464837
10,11,30,112.540504,319.0,10276.048192771084,39.0,66.89427,19.62134251290878
10,12,30,112.99894,319.0,10270.775300171526,41.0,64.181015,18.867924528301888
10,13,30,110.93167,320.0,10233.759472817133,43.0,65.39362,19.110378912685338
10,14,30,112.074455,320.0,10239.606837606838,40.0,64.08965,21.367521367521366
10,15,30,112.002106,320.0,10274.588926174496,40.0,63.557243,21.140939597315437
10,16,30,112.959114,319.0,10261.581081081082,38.0,65.42018,19.08783783783784
10,17,30,112.826675,321.0,10244.695501730104,41.0,64.13634,20.588235294117645
10,18,30,111.38302,336.0,10220.286206896551,40.0,62.33432,21.89655172413793
10,19,30,111.57389,333.0,10202.839590443686,44.0,63.082493,23.037542662116042
10,20,30,108.271225,338.0,10109.005008347245,44.0,63.30125,23.372287145242073
10,21,30,111.07879,329.0,10253.043261231282,41.0,62.83167,22.462562396006653
10,22,30,113.05568,331.0,10266.42662116041,42.0,63.14077,20.13651877133106
10,23,30,110.75284,334.0,10260.104991394148,39.0,62.948185,22.89156626506024
10,24,30,110.5814,330.0,10202.984745762711,43.0,63.15938,22.203389830508474
10,25,30,110.99251,313.0,10288.688356164384,41.0,65.71328,20.376712328767123
10,26,30,109.88881,314.0,10280.32778702163,40.0,67.428566,19.966722129783694
10,27,30,112.33414,315.0,10339.111301369863,43.0,67.3337,19.69178082191781
10,28,30,110.284874,314.0,10281.54827586207,43.0,66.98037,20.344827586206897
10,29,30,111.75704,313.0,10263.65909090909,37.0,67.527855,19.405594405594407
